bert.encoder.layer.0.attention.self.query.mask_scores,10.69,63051
bert.encoder.layer.0.attention.self.key.mask_scores,10.991,64829
bert.encoder.layer.0.attention.self.value.mask_scores,20.225,119291
bert.encoder.layer.0.attention.output.dense.mask_scores,16.17,95373
bert.encoder.layer.0.intermediate.dense.mask_scores,57.534,1357397
bert.encoder.layer.0.output.dense.mask_scores,51.146,1206681
bert.encoder.layer.1.attention.self.query.mask_scores,3.638,21456
bert.encoder.layer.1.attention.self.key.mask_scores,3.435,20262
bert.encoder.layer.1.attention.self.value.mask_scores,8.939,52723
bert.encoder.layer.1.attention.output.dense.mask_scores,8.284,48862
bert.encoder.layer.1.intermediate.dense.mask_scores,61.261,1445333
bert.encoder.layer.1.output.dense.mask_scores,49.772,1174269
bert.encoder.layer.2.attention.self.query.mask_scores,7.954,46914
bert.encoder.layer.2.attention.self.key.mask_scores,8.016,47282
bert.encoder.layer.2.attention.self.value.mask_scores,13.84,81634
bert.encoder.layer.2.attention.output.dense.mask_scores,11.002,64892
bert.encoder.layer.2.intermediate.dense.mask_scores,58.519,1380639
bert.encoder.layer.2.output.dense.mask_scores,44.962,1060793
bert.encoder.layer.3.attention.self.query.mask_scores,8.454,49864
bert.encoder.layer.3.attention.self.key.mask_scores,8.518,50243
bert.encoder.layer.3.attention.self.value.mask_scores,9.844,58063
bert.encoder.layer.3.attention.output.dense.mask_scores,7.831,46190
bert.encoder.layer.3.intermediate.dense.mask_scores,49.543,1168861
bert.encoder.layer.3.output.dense.mask_scores,36.141,852662
bert.encoder.layer.4.attention.self.query.mask_scores,11.082,65365
bert.encoder.layer.4.attention.self.key.mask_scores,10.893,64250
bert.encoder.layer.4.attention.self.value.mask_scores,6.636,39138
bert.encoder.layer.4.attention.output.dense.mask_scores,4.558,26887
bert.encoder.layer.4.intermediate.dense.mask_scores,36.091,851502
bert.encoder.layer.4.output.dense.mask_scores,24.547,579129
bert.encoder.layer.5.attention.self.query.mask_scores,7.875,46449
bert.encoder.layer.5.attention.self.key.mask_scores,9.072,53507
bert.encoder.layer.5.attention.self.value.mask_scores,7.578,44698
bert.encoder.layer.5.attention.output.dense.mask_scores,4.48,26424
bert.encoder.layer.5.intermediate.dense.mask_scores,14.456,341061
bert.encoder.layer.5.output.dense.mask_scores,7.756,182990
bert.encoder.layer.6.attention.self.query.mask_scores,1.485,8756
bert.encoder.layer.6.attention.self.key.mask_scores,2.441,14400
bert.encoder.layer.6.attention.self.value.mask_scores,2.097,12366
bert.encoder.layer.6.attention.output.dense.mask_scores,0.956,5640
bert.encoder.layer.6.intermediate.dense.mask_scores,2.898,68370
bert.encoder.layer.6.output.dense.mask_scores,1.569,37022
bert.encoder.layer.7.attention.self.query.mask_scores,0.232,1371
bert.encoder.layer.7.attention.self.key.mask_scores,0.705,4160
bert.encoder.layer.7.attention.self.value.mask_scores,0.828,4882
bert.encoder.layer.7.attention.output.dense.mask_scores,0.47,2772
bert.encoder.layer.7.intermediate.dense.mask_scores,0.87,20525
bert.encoder.layer.7.output.dense.mask_scores,0.645,15206
bert.encoder.layer.8.attention.self.query.mask_scores,0.002,11
bert.encoder.layer.8.attention.self.key.mask_scores,0.002,14
bert.encoder.layer.8.attention.self.value.mask_scores,0.063,372
bert.encoder.layer.8.attention.output.dense.mask_scores,0.037,218
bert.encoder.layer.8.intermediate.dense.mask_scores,0.482,11377
bert.encoder.layer.8.output.dense.mask_scores,0.42,9919
bert.encoder.layer.9.attention.self.query.mask_scores,0.002,9
bert.encoder.layer.9.attention.self.key.mask_scores,0.004,26
bert.encoder.layer.9.attention.self.value.mask_scores,0.086,508
bert.encoder.layer.9.attention.output.dense.mask_scores,0.047,277
bert.encoder.layer.9.intermediate.dense.mask_scores,0.383,9039
bert.encoder.layer.9.output.dense.mask_scores,0.343,8087
bert.encoder.layer.10.attention.self.query.mask_scores,0.001,4
bert.encoder.layer.10.attention.self.key.mask_scores,0.001,6
bert.encoder.layer.10.attention.self.value.mask_scores,0.068,404
bert.encoder.layer.10.attention.output.dense.mask_scores,0.043,251
bert.encoder.layer.10.intermediate.dense.mask_scores,0.323,7622
bert.encoder.layer.10.output.dense.mask_scores,0.404,9543
bert.encoder.layer.11.attention.self.query.mask_scores,0.0,2
bert.encoder.layer.11.attention.self.key.mask_scores,0.001,5
bert.encoder.layer.11.attention.self.value.mask_scores,0.145,853
bert.encoder.layer.11.attention.output.dense.mask_scores,0.128,753
bert.encoder.layer.11.intermediate.dense.mask_scores,0.669,15781
bert.encoder.layer.11.output.dense.mask_scores,1.037,24457
